# {"t_start": 1612916405.676054, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1024.479248329681,24,71.281909,0.0,-183.08934611005083,-322.24083267254235,-145.59927017305858,-51.37094570608856,-118.05591741646299,-27.822729661292655,-8.70439366071144,-17.280304826088162,-129.92862247374288,-20.386885629642645,0.0,0.6495509408321134,0.0,0.3123389020945639
-1234.0604669590105,24,72.090233,0.0,-227.67747065502547,-387.97799877319767,-146.03926053467652,-48.328687872707675,-147.1525701919301,-35.666293995829506,-22.041997247800918,-34.18225020430617,-153.8536127732683,-31.140324710268274,0.0,0.0231480138730622,0.006032486388346414,0.37383296300017366
-1569.0128956881263,24,73.288311,0.0,-287.06262740190004,-502.435834420652,-193.6218636140459,-72.33385467487086,-177.81393944720014,-48.56631670778175,-32.02432418033012,-51.54910799841711,-158.743807841434,-44.86121940149425,0.0,0.0,0.12227420204385353,0.25390863449851725
-1615.5249760513507,24,74.082757,0.0,-323.67265958733645,-581.3201326476518,-172.8564865661528,-50.21932377988209,-199.671595270598,-32.67228364646505,-24.77959657480652,-51.45556094556723,-146.55633631753867,-32.32100071535237,0,0,0,0
-1680.9156556618577,24,74.861777,0.0,-293.7169298595069,-513.354832030721,-174.68690729280686,-61.34711997194999,-210.69814718771303,-53.605327789027896,-36.69498143032364,-67.37387548332154,-217.06973706291615,-52.36779755357085,0.0,3.8226087752753934,0.0,0.7868815903081313
-868.4734595595361,24,75.639657,0.0,-145.01996820107587,-253.7496662711748,-153.55470502284533,-47.63678077328588,-102.31075032108923,-20.084178742733087,-8.590566993391002,-30.625079503045157,-89.00509284452308,-17.896670886372704,0.0,0.0,2.5445859792835837,0.20963610837481644
-1696.798770685253,24,76.423093,0.0,-335.1446469899966,-576.6179723104229,-217.21591431098878,-80.36030728657502,-165.38365062988146,-49.79735325373634,-35.35454848033831,-48.76527940319195,-144.84609694986122,-43.31300107026017,0.0,0.0,0.5300651134202713,0.6784383928656358
-1358.4875756241129,24,77.21089,0.0,-264.5810518970717,-457.24262233973593,-146.54972229670565,-55.37052450535879,-142.94702551613372,-46.21936041501625,-32.2145158892762,-42.16705312750844,-133.47141771719586,-37.72428192011033,0.0,0.0,0.0,0.08267833264702106
-1575.736014276669,24,77.998627,0.0,-296.08827287282134,-519.4505972423027,-213.65302030366234,-68.62797772931401,-167.94691484296064,-36.08440106277599,-25.659196114288147,-44.62216740082676,-165.20635898766096,-38.39710772005626,0.0,3.464473705406626,0.0,1.668223788815547
-1091.1959706628318,24,78.794928,0.0,-192.33227555524724,-338.7446434717731,-139.44317601296774,-45.45738861776795,-111.57641455889554,-28.128653755880276,-11.846730793827415,-30.801225638060814,-163.81263142524477,-29.05283083316711,0.0,0.0,2.2874928190578347,0.09887346363373632
-1566.454031528411,24,79.598866,0.0,-324.0112829955378,-570.4046411424779,-206.11690463237701,-66.6860632544542,-145.5756055317628,-31.62294980493914,-25.59779542512007,-48.07138742925892,-119.19303137644997,-29.17436993603331,0.0,0.0,3.079718867975597,0.14370825668827267
-1387.8619123276383,24,80.385881,0.0,-270.03667651092974,-487.8084824204289,-187.00812136913248,-52.898259026370795,-164.1369093882782,-21.451670373113583,-12.685852236198219,-28.275586435755283,-139.48183741218665,-24.078517155244437,0.0,1.3448712361371142,0.0,0.15672951418894485
-1932.5903507367204,24,81.595786,0.0,-403.2666927144444,-702.1549991628768,-194.6350667449118,-77.48717835788527,-158.78892643588802,-54.30987794501041,-47.74822490725795,-63.72582343364357,-177.11179897205938,-53.36176206274268,0.0,0.0,6.069571757490872,1.4636385360991886
-1505.6812511237122,24,82.379494,0.0,-267.5729056546259,-439.0189665352717,-153.28569723332384,-64.80072265558354,-173.0037863565586,-59.93605124800179,-43.14292765437641,-57.16920344352712,-191.66498796097005,-56.086002381473065,0.0,0.0,1.2059775131406538,0.37610490580410155
-1749.5241031087921,24,83.153283,0.0,-384.91395059873093,-682.6390961573634,-205.6675533554928,-59.18897799519996,-138.3349833002868,-38.42394973180565,-27.925126446003073,-45.81877121588524,-136.350629349937,-30.261064958087246,0.0,0.0,3.482287778452719,0.16070502372616208
-1230.7193215504885,24,83.92846,0.0,-172.3929014063768,-272.70518459629204,-175.14136502116358,-77.0312175406144,-149.6392968985073,-57.04311224703749,-37.86452336693495,-52.33705301734067,-182.4810780079717,-54.08358944824964,0.0,0.0,2.1753919537332744,0.16479219406119297
